Id,RouteName,RouteLink,Bus Name,Bus Type,Departure Time,Duration,Arrival Time,Rating,Price,Seats Available
143,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,NueGo,Electric A/C Seater (2+2),07:00:00,06h 25m,13:25:00,3.6,428.00,31
144,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,CALL2TRIP,A/C Seater / Sleeper (2+2),22:40:00,06h 00m,04:40:00,2.9,594.00,44
145,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),22:50:00,06h 00m,04:50:00,2.5,539.00,31
146,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:35:00,05h 30m,05:05:00,2.8,496.00,33
147,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,NueGo,Electric A/C Seater (2+2),23:00:00,06h 25m,05:25:00,2.9,428.00,40
148,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Armaan Tour & Travels,A/C Seater / Sleeper (2+1),14:00:00,08h 05m,22:05:00,2.2,450.00,48
149,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:50:00,05h 56m,04:46:00,2.9,499.00,28
150,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:30:00,07h 35m,06:05:00,4.7,506.00,33
151,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),22:40:00,06h 06m,04:46:00,2.7,629.00,39
152,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:40:00,05h 20m,05:00:00,2.6,617.00,47
153,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:25:00,05h 35m,04:00:00,3.3,600.00,43
154,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,PEPSU (Punjab) - 67134,Volvo AC Seater (2+2),05:15:00,08h 00m,13:15:00,3.9,954.00,37
155,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,PEPSU (Punjab) - 67161,Volvo AC Seater (2+2),08:50:00,08h 25m,17:15:00,2.8,954.00,26
156,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),15:20:00,07h 50m,23:10:00,4.5,954.00,29
157,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,PEPSU (Punjab) - 67135,Volvo AC Seater (2+2),15:53:00,09h 42m,01:35:00,2.6,954.00,35
158,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:35:00,08h 50m,03:25:00,4.3,954.00,33
159,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),19:30:00,08h 20m,03:50:00,4.3,954.00,38
160,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,PEPSU (Punjab) - 67164,Volvo AC Seater (2+2),20:20:00,08h 30m,04:50:00,4.0,954.00,37
161,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:20:00,07h 10m,06:30:00,4.6,466.00,34
162,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:20:00,07h 25m,04:45:00,4.4,380.00,38
163,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Laxmi holidays,VE A/C Sleeper (2+1),23:10:00,07h 35m,06:45:00,4.4,570.00,30
164,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Yolo Bus,VE A/C Seater / Sleeper (2+1),21:37:00,07h 23m,05:00:00,4.8,400.00,33
165,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:40:00,07h 40m,06:20:00,4.2,608.00,34
166,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:40:00,06h 40m,06:20:00,4.3,574.00,37
167,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:35:00,07h 25m,07:00:00,4.7,570.00,32
168,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,AC Sleeper (2+1),21:55:00,07h 50m,05:45:00,4.7,530.00,23
169,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,New Navyug Travels,A/C Sleeper (2+1),22:00:00,07h 30m,05:30:00,4.5,675.00,36
170,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:55:00,07h 10m,06:05:00,4.2,534.00,37
171,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:35:00,07h 25m,06:00:00,4.7,449.00,34
172,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45:00,07h 00m,06:45:00,4.5,401.00,35
173,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:40:00,06h 40m,05:20:00,4.1,524.00,34
174,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Yolo Bus,VE A/C Seater / Sleeper (2+1),00:01:00,06h 27m,06:28:00,4.8,400.00,20
175,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55:00,06h 00m,05:55:00,3.8,555.00,42
176,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),00:20:00,07h 10m,07:30:00,4.1,570.00,18
177,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,NueGo,Electric A/C Seater (2+2),07:25:00,07h 00m,14:25:00,3.0,380.00,33
178,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45:00,07h 15m,06:00:00,4.2,381.00,36
179,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),00:20:00,06h 55m,07:15:00,3.8,330.00,11
180,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Khurana Bus Service,Volvo A/C (2+2),18:55:00,07h 45m,02:40:00,3.2,679.00,31
181,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:45:00,06h 35m,05:20:00,2.8,474.00,36
182,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:55:00,06h 15m,05:10:00,3.3,600.00,41
183,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),00:40:00,06h 40m,07:20:00,2.9,371.00,9
184,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Zingbus Plus,Scania A/C Semi Sleeper (2+2),23:10:00,07h 45m,06:55:00,5.0,376.00,30
185,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:55:00,07h 15m,07:10:00,4.5,538.00,31
186,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:55:00,07h 00m,05:55:00,4.5,486.00,25
187,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:35:00,07h 25m,06:00:00,4.4,401.00,31
188,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),01:40:00,06h 20m,08:00:00,4.4,855.00,13
189,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:55:00,06h 55m,06:50:00,3.7,599.00,30
190,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:55:00,08h 25m,06:20:00,4.3,578.00,29
191,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),00:00:00,05h 30m,05:30:00,3.5,500.00,52
192,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),02:25:00,06h 45m,09:10:00,4.2,723.00,30
193,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:35:00,05h 40m,05:15:00,3.3,1099.00,22
194,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),01:40:00,05h 50m,07:30:00,4.7,369.00,2
195,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),00:35:00,07h 20m,07:55:00,3.0,437.00,45
196,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Prince Travels,A/C Seater / Sleeper (2+2),23:55:00,06h 05m,06:00:00,3.0,1099.00,42
197,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),16:40:00,08h 50m,01:30:00,2.9,699.00,37
198,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,NueGo,Electric A/C Seater/Sleeper (2+1),00:25:00,08h 00m,08:25:00,3.7,664.00,39
199,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:57:00,06h 33m,06:30:00,2.3,474.00,34
200,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:55:00,06h 55m,06:50:00,2.0,524.00,34
201,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67161,Volvo AC Seater (2+2),08:30:00,08h 45m,17:15:00,3.5,1007.00,26
202,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),15:00:00,08h 10m,23:10:00,3.3,1007.00,31
203,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67135,Volvo AC Seater (2+2),15:33:00,10h 02m,01:35:00,3.2,1007.00,37
204,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:10:00,09h 15m,03:25:00,4.1,1007.00,33
205,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),19:10:00,07h 39m,02:49:00,4.2,1007.00,38
206,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:10:00,07h 20m,06:30:00,4.7,466.00,34
207,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:26:00,07h 02m,06:28:00,4.5,400.00,30
208,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:05:00,07h 40m,04:45:00,4.4,380.00,38
209,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,AdIntrCity SmartBus,AC Sleeper (2+1),21:30:00,08h 15m,05:45:00,4.3,530.00,23
210,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:30:00,07h 30m,06:00:00,4.5,381.00,36
211,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Laxmi holidays,VE A/C Sleeper (2+1),23:05:00,07h 40m,06:45:00,4.4,570.00,30
212,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:50:00,08h 05m,06:55:00,4.7,376.00,30
213,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,AdCity Land Travels,A/C Seater/Sleeper (2+1),23:59:00,07h 31m,07:30:00,3.6,400.00,29
214,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Yolo Bus,VE A/C Seater / Sleeper (2+1),21:11:00,07h 49m,05:00:00,4.3,400.00,33
215,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:25:00,07h 35m,07:00:00,4.3,570.00,30
216,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:35:00,07h 45m,06:20:00,4.2,608.00,34
217,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:25:00,07h 35m,06:00:00,4.7,407.00,31
218,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:30:00,06h 50m,06:20:00,4.3,574.00,36
219,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:55:00,07h 35m,07:30:00,4.3,570.00,34
220,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45:00,07h 20m,06:05:00,4.1,539.00,37
221,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:50:00,07h 00m,06:50:00,4.0,574.00,34
222,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55:00,07h 20m,07:15:00,4.1,432.00,42
223,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,New Navyug Travels,A/C Sleeper (2+1),21:50:00,07h 40m,05:30:00,4.0,675.00,27
224,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),22:55:00,06h 40m,05:35:00,4.3,499.00,25
225,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:30:00,06h 35m,06:05:00,4.2,599.00,25
226,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30:00,06h 50m,05:20:00,3.9,499.00,29
227,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,SHRI BALAJII TRAVELS,Volvo A/C Semi Sleeper (2+2),23:00:00,07h 15m,06:15:00,0.0,4000.00,32
228,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:54:00,06h 36m,06:30:00,3.3,474.00,34
229,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30:00,06h 50m,05:20:00,4.0,524.00,34
230,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35:00,07h 10m,06:45:00,3.9,499.00,34
231,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,City Land Travels,A/C Sleeper (2+1),21:00:00,07h 10m,04:10:00,3.6,540.00,34
232,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:20:00,09h 00m,06:20:00,4.2,578.00,29
233,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:15:00,07h 45m,06:00:00,4.3,449.00,34
234,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:35:00,06h 20m,05:55:00,4.5,555.00,41
235,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40:00,06h 30m,05:10:00,3.6,600.00,38
236,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),01:20:00,06h 40m,08:00:00,4.4,855.00,13
237,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),02:05:00,07h 05m,09:10:00,4.2,427.00,23
238,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Khurana Bus Service,Volvo A/C (2+2),18:35:00,08h 05m,02:40:00,2.8,679.00,29
239,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),00:25:00,07h 15m,07:40:00,1.2,499.00,22
240,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Lavish Travels,A/C Seater / Sleeper (2+2),23:40:00,05h 50m,05:30:00,2.7,522.00,49
241,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Armaan Tour & Travels,A/C Seater / Sleeper (2+1),21:00:00,09h 00m,06:00:00,2.6,594.00,48
242,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:50:00,07h 00m,06:50:00,1.8,524.00,34
243,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),00:25:00,07h 30m,07:55:00,2.0,437.00,27
244,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Khurana Bus Service,Volvo A/C (2+2),19:35:00,08h 05m,03:40:00,2.5,595.00,34
245,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),00:25:00,06h 55m,07:20:00,3.2,371.00,9
246,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,NueGo,Electric A/C Seater (2+2),07:10:00,07h 15m,14:25:00,2.3,380.00,30
247,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:10:00,06h 05m,05:15:00,2.5,1099.00,26
248,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30:00,07h 40m,07:10:00,4.4,538.00,31
249,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:40:00,07h 15m,05:55:00,4.4,486.00,25
250,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),02:00:00,06h 30m,08:30:00,3.6,399.00,2
251,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),01:10:00,07h 48m,08:58:00,3.2,1007.00,38
252,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67079,Volvo AC Seater (2+2),04:40:00,08h 00m,12:40:00,3.7,1007.00,41
253,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67130,Volvo AC Seater (2+2),09:05:00,06h 55m,16:00:00,3.7,1007.00,37
254,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67122,Volvo AC Seater (2+2),11:10:00,07h 30m,18:40:00,4.0,1007.00,38
255,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),13:45:00,07h 25m,21:10:00,3.9,1007.00,39
256,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67132,Volvo AC Seater (2+2),17:40:00,07h 10m,00:50:00,3.9,1007.00,39
257,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:50:00,08h 30m,06:20:00,3.7,1007.00,38
258,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:30:00,06h 59m,06:29:00,4.6,400.00,27
259,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20:00,07h 20m,05:40:00,4.5,399.00,43
260,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45:00,08h 20m,07:05:00,4.6,339.00,37
261,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,AdFlixBus,A/C Sleeper (2+1),21:00:00,08h 15m,05:15:00,4.9,326.00,26
262,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45:00,08h 45m,06:30:00,4.6,339.00,39
263,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00:00,08h 00m,06:00:00,4.5,442.00,37
264,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:00:00,07h 42m,05:42:00,4.5,400.00,27
265,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,AdFlixBus,A/C Sleeper (2+1),22:30:00,08h 05m,06:35:00,5.0,582.00,14
266,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:15:00,09h 40m,05:55:00,4.5,407.00,35
267,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30:00,08h 30m,06:00:00,4.5,339.00,40
268,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:58:00,06h 57m,05:55:00,4.1,499.00,27
269,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,AC Sleeper (2+1),22:30:00,08h 40m,07:10:00,4.4,497.00,24
270,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40:00,07h 50m,07:30:00,4.3,570.00,34
271,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:40:00,07h 17m,05:57:00,4.3,599.00,19
272,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,VE A/C Sleeper (2+1),23:00:00,08h 10m,07:10:00,4.2,570.00,28
273,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30:00,07h 40m,07:10:00,4.2,570.00,35
274,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:50:00,07h 27m,06:17:00,4.2,574.00,33
275,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,New Navyug Travels,A/C Sleeper (2+1),22:45:00,07h 25m,06:10:00,4.0,625.00,29
276,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:45:00,08h 45m,05:30:00,4.1,438.00,27
