Id,RouteName,RouteLink,Bus Name,Bus Type,Departure Time,Duration,Arrival Time,Rating,Price,Seats Available
3138,Badaun to Delhi,https://www.redbus.in/bus-tickets/badaun-to-delhi,UPSRTC - BDN0022,Ordinary Non AC Seater 2+3,20:00:00,06h 00m,02:00:00,3.3,403.00,52
3139,Badaun to Delhi,https://www.redbus.in/bus-tickets/badaun-to-delhi,UPSRTC - KSB0004,Shatabdi AC Seater 2+2,23:00:00,06h 00m,05:00:00,3.2,505.00,28
3140,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0086,Ordinary Non AC Seater 2+3,08:00:00,05h 00m,13:00:00,3.3,310.00,52
3141,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0028,Volvo AC Seater 2+2,08:00:00,04h 30m,12:30:00,5.0,658.00,38
3142,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - MZP0006,Ordinary Non AC Seater 2+3,08:10:00,05h 50m,14:00:00,3.3,314.00,52
3143,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - MZP0023,Ordinary Non AC Seater 2+3,08:20:00,05h 05m,13:25:00,3.3,310.00,52
3144,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0001,Pink Express AC Seater 2+2,08:20:00,05h 00m,13:20:00,3.3,458.00,41
3145,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0002,Ordinary Non AC Seater 2+3,08:30:00,04h 30m,13:00:00,3.3,310.00,52
3146,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0034,Pink Express AC Seater 2+2,08:40:00,05h 10m,13:50:00,3.3,458.00,41
3147,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0005,Janrath AC Seater 2+2,09:00:00,04h 30m,13:30:00,4.6,458.00,36
3148,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0006,Ordinary Non AC Seater 2+3,09:00:00,05h 00m,14:00:00,3.3,310.00,52
3149,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - ALM0007,Volvo AC Seater 2+2,10:00:00,04h 30m,14:30:00,3.2,658.00,39
3150,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0192,Janrath AC Seater 2+2,10:21:00,04h 59m,15:20:00,3.3,458.00,36
3151,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - ALM0124,Shatabdi AC Seater 2+2,11:00:00,05h 15m,16:15:00,3.3,458.00,37
3152,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0027,Janrath AC Seater 2+2,11:20:00,05h 00m,16:20:00,3.3,458.00,36
3153,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0033,Janrath AC Seater 2+2,11:40:00,05h 00m,16:40:00,3.3,458.00,36
3154,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0007,Janrath AC Seater 2+2,12:00:00,04h 30m,16:30:00,2.1,458.00,36
3155,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - ALM0023,Volvo AC Seater 2+2,12:30:00,04h 30m,17:00:00,2.2,658.00,39
3156,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0010,Shatabdi AC Seater 2+2,12:50:00,04h 30m,17:20:00,2.7,458.00,37
3157,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0004,Janrath AC Seater 2+2,13:10:00,04h 30m,17:40:00,4.2,458.00,36
3158,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - ALM0025,Volvo AC Seater 2+2,13:30:00,04h 30m,18:00:00,3.3,658.00,39
3159,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0006,Janrath AC Seater 2+3,13:50:00,04h 30m,18:20:00,2.5,396.00,48
3160,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0008,Janrath AC Seater 2+2,14:10:00,04h 30m,18:40:00,3.3,458.00,36
3161,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - ALM0027,Volvo AC Seater 2+2,14:30:00,04h 30m,19:00:00,3.2,658.00,39
3162,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0161,Janrath AC Seater 2+3,14:41:00,04h 30m,19:11:00,3.3,396.00,48
3163,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0135,Janrath AC Seater 2+3,14:51:00,04h 30m,19:21:00,3.3,396.00,48
3164,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0153,Janrath AC Seater 2+3,15:31:00,04h 30m,20:01:00,3.3,396.00,48
3165,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0012,Shatabdi AC Seater 2+2,15:50:00,04h 30m,20:20:00,4.3,458.00,35
3166,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0030,Janrath AC Seater 2+2,16:15:00,05h 30m,21:45:00,3.3,458.00,36
3167,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - MZP0003,Rajdhani Non AC Seater 2+3,16:20:00,05h 11m,21:31:00,3.3,310.00,51
3168,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - LDR0025,Rajdhani Non AC Seater 2+3,16:30:00,06h 15m,22:45:00,3.3,320.00,51
3169,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0137,Janrath AC Seater 2+3,16:31:00,04h 30m,21:01:00,3.3,396.00,48
3170,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0139,Janrath AC Seater 2+3,17:00:00,04h 30m,21:30:00,3.3,396.00,48
3171,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0200,Janrath AC Seater 2+2,17:30:00,04h 30m,22:00:00,3.3,458.00,36
3172,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0155,Janrath AC Seater 2+3,18:01:00,04h 30m,22:31:00,2.6,396.00,48
3173,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0030,Volvo AC Seater 2+2,18:30:00,04h 30m,23:00:00,3.3,658.00,39
3174,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0010,Ordinary Non AC Seater 2+3,19:00:00,05h 00m,00:00:00,3.3,310.00,52
3175,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0157,Janrath AC Seater 2+3,19:01:00,04h 00m,23:01:00,3.3,396.00,48
3176,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0037,Volvo AC Seater 2+2,19:30:00,04h 29m,23:59:00,3.3,658.00,39
3177,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0014,Ordinary Non AC Seater 2+3,19:40:00,05h 00m,00:40:00,3.3,310.00,52
3178,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - MZP0014,Ordinary Non AC Seater 2+3,20:00:00,05h 28m,01:28:00,3.3,310.00,51
3179,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0034,Volvo AC Seater 2+2,20:30:00,04h 30m,01:00:00,3.3,658.00,39
3180,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0018,Ordinary Non AC Seater 2+3,20:40:00,05h 00m,01:40:00,3.3,310.00,52
3181,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0035,Janrath AC Seater 2+3,21:00:00,05h 00m,02:00:00,1.0,396.00,48
3182,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0022,Ordinary Non AC Seater 2+3,21:20:00,05h 00m,02:20:00,3.3,310.00,52
3183,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0022,Shatabdi AC Seater 2+2,21:30:00,05h 00m,02:30:00,2.8,458.00,37
3184,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0144,Shatabdi AC Seater 2+2,22:00:00,04h 00m,02:00:00,1.7,458.00,37
3185,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0026,Ordinary Non AC Seater 2+3,22:00:00,05h 00m,03:00:00,3.3,310.00,52
3186,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0030,Ordinary Non AC Seater 2+3,22:40:00,05h 00m,03:40:00,3.2,310.00,52
3187,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0201,Janrath AC Seater 2+3,23:00:00,05h 15m,04:15:00,1.8,396.00,48
3188,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0034,Ordinary Non AC Seater 2+3,23:20:00,05h 00m,04:20:00,2.0,310.00,52
3189,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,ARORA TRAVELS,Volvo AC Seater (2+2),16:00:00,04h 44m,20:44:00,4.5,703.00,25
3190,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,ARORA TRAVELS,Volvo AC Seater (2+2),22:00:00,04h 44m,02:44:00,4.5,703.00,25
3191,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Sethi Yatra Company,A/C Sleeper (2+1),22:30:00,04h 30m,03:00:00,3.5,665.00,22
3192,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15:00,04h 30m,03:45:00,3.1,399.00,30
3193,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Jai Shree Ram Bus Service,AC Sleeper (2+1),16:00:00,04h 45m,20:45:00,2.7,950.00,25
3194,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CBG0076,Ordinary Non AC Seater 2+3,08:00:00,07h 00m,15:00:00,3.3,475.00,52
3195,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - AWD0087,Janrath AC Seater 2+2,08:30:00,07h 00m,15:30:00,3.3,690.00,36
3196,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CBG0044,Janrath AC Seater 2+2,09:30:00,06h 30m,16:00:00,2.1,690.00,36
3197,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CBG0046,Janrath AC Seater 2+2,10:00:00,06h 30m,16:30:00,2.8,690.00,36
3198,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - AMT0034,Ordinary Non AC Seater 2+3,10:30:00,08h 30m,19:00:00,3.3,475.00,52
3199,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - AWD0088,Janrath AC Seater 2+2,10:30:00,07h 00m,17:30:00,3.7,690.00,36
3200,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - AWD0089,Janrath AC Seater 2+2,11:00:00,07h 00m,18:00:00,3.3,690.00,36
3201,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CBG0135,Janrath AC Seater 2+2,11:31:00,07h 29m,19:00:00,3.3,690.00,36
3202,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - STD0020,Janrath AC Seater 2+2,12:00:00,08h 20m,20:20:00,3.3,690.00,36
3203,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - AWD0094,Pink Express AC Seater 2+2,13:00:00,07h 00m,20:00:00,2.4,690.00,41
